url,authors,section,title,year
https://mindmodeling.org/cogsci2013/papers/0313/index.html,"David Powers, David Powers",Publication-Based Talks,How many features does it take to change a lightbulb?,2013
https://mindmodeling.org/cogsci2013/papers/0314/index.html,"Daniel C. Richardson, Peter Riefer, Bradley Love, Beau Lotto, Richard C. Clarke, Rick Dale, John Rogers, James Ireland",Publication-Based Talks,Experiments in dynamic group action and decision making: How crowds of people can walk a tightrope together and survive a zombie attack,2013
https://mindmodeling.org/cogsci2013/papers/0315/index.html,Haline E. Schendan,Publication-Based Talks,Mental Simulation for Grounding Object Cognition,2013
https://mindmodeling.org/cogsci2013/papers/0316/index.html,"Joshua Abbott, Jessica Hamrick, Thomas Griffiths",Posters,Approximating Bayesian inference with a sparse distributed memory system,2013
https://mindmodeling.org/cogsci2013/papers/0317/index.html,Keiga Abe,Posters,The Effect of Physical Load in Cognitive Process of Estimation,2013
https://mindmodeling.org/cogsci2013/papers/0318/index.html,"Ekaterina Abramova, Raquel Fernández, Federico Sangati",Posters,Automatic Labeling of Phonesthemic Senses,2013
https://mindmodeling.org/cogsci2013/papers/0319/index.html,"Deanne Adams, Richard Mayer",Posters,Can Playing Portal Affect Spatial Thinking and Increase Learning in a STEM Area?,2013
https://mindmodeling.org/cogsci2013/papers/0320/index.html,"Henny Admoni, Bradley Hayes, David Feil-Seifer, Daniel Ullman, Brian Scassellati",Posters,Dancing With Myself: The effect of majority group size on perceptions of majority and minority robot group members,2013
https://mindmodeling.org/cogsci2013/papers/0321/index.html,"Ozge Alacam, Christopher Habel, Cengiz Acartürk",Posters,Gesture and Language Production in Communication through Bar Graphs,2013
https://mindmodeling.org/cogsci2013/papers/0322/index.html,"Nadia Ali, David Peebles",Posters,Reactivity effects of concurrent verbalisation during a graph comprehension task,2013
https://mindmodeling.org/cogsci2013/papers/0323/index.html,"Nadja Althaus, Kim Plunkett",Posters,A Question of Timing: The Impact of Label Synchrony on Infants' Categorisation,2013
https://mindmodeling.org/cogsci2013/papers/0324/index.html,"Joseph Amaral, Susan Collins, Shannon O'Connor, Shealan McAlister, Heidi Kloos, Carol Luzzi",Posters,Shape categorization in Autism: Does it follow the pattern of typical development?,2013
https://mindmodeling.org/cogsci2013/papers/0325/index.html,Elena Andonova,Posters,Gender and Sex: The Experiential Basis of Grammar,2013
https://mindmodeling.org/cogsci2013/papers/0326/index.html,"Sandra Andraszewicz, Jörg Rieskamp",Posters,Why and How to Measure the Association between Choice Options,2013
https://mindmodeling.org/cogsci2013/papers/0327/index.html,Mark Andrews,Posters,Probabilistic Language Modeling with Hidden Stochastic Automata,2013
https://mindmodeling.org/cogsci2013/papers/0328/index.html,"Giulia Andrighetto, Francesca Giardini, Rosaria Conte",Posters,An evolutionary account of reactions to a wrong,2013
https://mindmodeling.org/cogsci2013/papers/0329/index.html,"Paraskevi Argyriou, Sotaro Kita",Posters,The Effect of Left-Hand Gestures on Metaphor Explanation,2013
https://mindmodeling.org/cogsci2013/papers/0330/index.html,"Eric Arnau, Saray Ayala, Thomas Sturm",Posters,Cognitive Externalism meets Bounded Rationality,2013
https://mindmodeling.org/cogsci2013/papers/0331/index.html,"Ülkü Arslan Aydın, Cengiz Acartürk, Kürşat Çağıltay",Posters,The Role of Visual Coherence in Graphical Passwords,2013
https://mindmodeling.org/cogsci2013/papers/0332/index.html,"Christa Asterhan, Baruch Schwarz, Noa Cohen-Eliyahu",Posters,"Conceptual change in proportional reasoning: Effects of collaboration, own / partner reasoning level and hypothesis testing",2013
https://mindmodeling.org/cogsci2013/papers/0333/index.html,"Kinnari Atit, Ilyse Resnick, Thomas Shipley, Carol Ormand, Cathryn Manduca, Tilbe Goksun, Basil Tikoff",Posters,Spatial Gestures Point the Way: A Broader Understanding of the Gestural Referent,2013
https://mindmodeling.org/cogsci2013/papers/0334/index.html,"Emma Axelsson, Jessica Horst",Posters,The Role of Contextual Repetition During Fast Mapping on Word Learning,2013
https://mindmodeling.org/cogsci2013/papers/0335/index.html,Saray Ayala,Posters,"On The Possibility of an Extended, Yet Reductionist Mind",2013
https://mindmodeling.org/cogsci2013/papers/0336/index.html,"Rasmus Bååth, Erik Lagerstedt, Peter Gärdenfors",Posters,An Oscillator Model of Categorical Rhythm Perception,2013
https://mindmodeling.org/cogsci2013/papers/0337/index.html,"Eugene Bann, Joanna Bryson",Posters,Measuring Cultural Relativity of Emotional Valence and Arousal using Semantic Clustering and Twitter,2013
https://mindmodeling.org/cogsci2013/papers/0338/index.html,"Libby Barak, Afsaneh Fazly, Suzanne Stevenson",Posters,Modeling the Emergence of an Exemplar Verb in Construction Learning,2013
https://mindmodeling.org/cogsci2013/papers/0339/index.html,"Daniel Barkoczi, Mirta Galesic",Posters,Social Learning in Complex Networks: The Role of Building Blocks and Environmental Change,2013
https://mindmodeling.org/cogsci2013/papers/0340/index.html,"James Bartolotti, Natalia Daniel, Viorica Marian",Posters,Spoken Words Activate Cross-Linguistic Orthographic Competitors in the Absence of Phonological Overlap,2013
https://mindmodeling.org/cogsci2013/papers/0341/index.html,Peter Baumann,Posters,Syntactic category disambiguation within an architecture of human language processing,2013
https://mindmodeling.org/cogsci2013/papers/0342/index.html,"William Bechtel, Adele Abrahamsen",Posters,Roles of Diagrams in Computational Modeling of Mechanisms,2013
https://mindmodeling.org/cogsci2013/papers/0343/index.html,"Aryel Beck, Antoine Hiolle, Lola Cañamero",Posters,Using Perlin Noise to Generate Emotional Expressions in a Robot,2013
https://mindmodeling.org/cogsci2013/papers/0344/index.html,"Raymond Becker, Bridgette DeCot, Ernesto Guerra, Pia Knoeferle, Rolf Zwaan",Posters,Response direction and sentence-tense compatibility effects: An eye tracking study,2013
https://mindmodeling.org/cogsci2013/papers/0345/index.html,"Barend Beekhuizen, Afsaneh Fazly, Aida Nematzadeh, Suzanne Stevenson",Posters,Word Learning in the Wild: What Natural Data Can Tell Us,2013
https://mindmodeling.org/cogsci2013/papers/0346/index.html,"Kreshnik Begolli, Richland Lindsey",Posters,Visual Support for Instructional Analogy: Context Matters,2013
https://mindmodeling.org/cogsci2013/papers/0347/index.html,"Marieke Behnel, Chris Cummins, Lorenz Sichelschmidt, Jan De Ruiter",Posters,Priming and Conceptual Pacts in Overhearers’ Adoption of Referring Expressions,2013
https://mindmodeling.org/cogsci2013/papers/0348/index.html,"Anna Belardinelli, Martin V. Butz",Posters,Gaze strategies in object identification and manipulation,2013
https://mindmodeling.org/cogsci2013/papers/0349/index.html,"Daniel Belenky, Timothy Nokes-Malach",Posters,The Role of Achievement Goal Motivation in Self-Explanation and Knowledge Transfer,2013
https://mindmodeling.org/cogsci2013/papers/0350/index.html,"Till Bergmann, Rick Dale, Gary Lupyan",Posters,The Impact of Communicative Constraints on the Emergence of a Graphical Communication System,2013
https://mindmodeling.org/cogsci2013/papers/0351/index.html,"Tarek Richard Besold, Alison Pease, Martin Schmidt",Posters,Analogy and Arithmetics: An HDTP-Based Model of the Calculation Circular Staircase,2013
https://mindmodeling.org/cogsci2013/papers/0352/index.html,"Sudeep Bhatia, Shereen Chaudhry",Posters,The Dynamics of Anchoring in Bidirectional Associative Memory Networks,2013
https://mindmodeling.org/cogsci2013/papers/0353/index.html,"Peter Blouw, Chris Eliasmith",Posters,A Neurally Plausible Encoding of Word Order Information into a Semantic Vector Space,2013
https://mindmodeling.org/cogsci2013/papers/0354/index.html,Eliza Bobek,Posters,Visualizing the Invisible: Generating Explanations of Scientific Phenomena,2013
https://mindmodeling.org/cogsci2013/papers/0355/index.html,"Franziska Bocklisch, Anne Georg, Steffen Bocklisch, Josef Krems",Posters,Do You Mean What You Say? The Effect of Uncertainty Avoidance on the Interpretation of Probability Expressions - A Comparative Study between Spanish and German,2013
https://mindmodeling.org/cogsci2013/papers/0356/index.html,"Nicolai Bodemer, Azzurra Ruggeri, Mirta Galesic",Posters,Why 100 Once Is Worse Than 10 Times 10: Dread Risks versus “Continuous” Risks,2013
https://mindmodeling.org/cogsci2013/papers/0357/index.html,"David W. Braithwaite, Robert L. Goldstone",Posters,Benefits of Graphical and Symbolic Representations for Learning and Transfer of Statistical Concepts,2013
https://mindmodeling.org/cogsci2013/papers/0358/index.html,"Susan Brennan, Katharina Schuhmann, Karla Batres",Posters,Entrainment on the Move and in the Lab: The Walking Around Corpus,2013
https://mindmodeling.org/cogsci2013/papers/0359/index.html,Andrew Brook,Posters,Tracking Persons Over Time is Tracking What?,2013
https://mindmodeling.org/cogsci2013/papers/0360/index.html,"Leandra Bucher, Jelica Nejasmic, Sabine Bertleff, Markus Knauff",Posters,Plausibility and Visualizability in Relational Belief Revision,2013
https://mindmodeling.org/cogsci2013/papers/0361/index.html,Daniel Burnston,Posters,Mechanistic Diagrams as Search Organizers,2013
https://mindmodeling.org/cogsci2013/papers/0362/index.html,"Heather Burte, Mary Hegarty",Posters,Individual and Strategy Differences in an Allocentric-Heading Recall Task,2013
https://mindmodeling.org/cogsci2013/papers/0363/index.html,"Daniel Buttaccio, Nicholas Lange, Sowon Hahn, Rick Thomas, Eddy Davelaar",Posters,Explicit awareness supports conditional visual search in the retrieval guidance paradigm,2013
https://mindmodeling.org/cogsci2013/papers/0364/index.html,"Benignus Ndubuisi, Ruth Byrne",Posters,Intentionality and choice,2013
https://mindmodeling.org/cogsci2013/papers/0365/index.html,"Maria Nella Carminati, Pia Knoeferle",Posters,Emotional Priming of Sentence Comprehension: Effects of a Speaker’s Static Emotional Expression and Listener Age,2013
https://mindmodeling.org/cogsci2013/papers/0366/index.html,"Paulo Carvalho, Robert Goldstone",Posters,How to present exemplars of several categories? Interleave during active learning and block during passive learning,2013
https://mindmodeling.org/cogsci2013/papers/0367/index.html,"Paulo Carvalho, Catarina Vales, Caitlin Fausey, Linda Smith",Posters,An eyetracking study of children's relational thinking: The role of labels and sustained attention,2013
https://mindmodeling.org/cogsci2013/papers/0368/index.html,"Hui Yih Chai, Ben Newell",Posters,Investing Amid Uncertainty: A Test of the Domain Specific Anchoring Hypothesis,2013
https://mindmodeling.org/cogsci2013/papers/0369/index.html,"Amy Chong, Ben Choi, Elena Kwong, Jennifer Chan, Irina Chong, Mavis Ip, Christopher Yeung, Wing Chee So",Posters,Producing gestures facilitates encoding of spatial relation,2013
https://mindmodeling.org/cogsci2013/papers/0370/index.html,Ho Leung Chan,Posters,Aspectual Coercion in Non-native Speakers of English,2013
https://mindmodeling.org/cogsci2013/papers/0371/index.html,"Spyridoula Cheimariou, Sonia Loui",Posters,"Space, agency and word order: Evidence from Greek",2013
https://mindmodeling.org/cogsci2013/papers/0372/index.html,"Jenn-Yeu Chen, Michael Friederich, Hua Shu",Posters,Whether Chinese Speakers Think about Time More Vertically Depends on their Immediate and Lifetime Experience of Reading Horizontal or Vertical Texts: Evidence from Contextual Priming,2013
https://mindmodeling.org/cogsci2013/papers/0373/index.html,"Jing Chen, Janet Hui-wen Hsiao",Posters,Hemispheric Asymmetry in Nonconscious Processing,2013
https://mindmodeling.org/cogsci2013/papers/0374/index.html,"Dawn Chen, Hongjing Lu, Keith Holyoak",Posters,Generative Inferences Based on a Discriminative Bayesian Model of Relation Learning,2013
https://mindmodeling.org/cogsci2013/papers/0375/index.html,"Patricia Cheng, Mimi Liljeholm, Catherine Sandhofer",Posters,Logical Consistency and Objectivity in Causal Learning,2013
https://mindmodeling.org/cogsci2013/papers/0376/index.html,"Nadia Chernyak, Tamar Kushnir",Posters,Inferring One’s Own Prosociality Through Choice: Giving Preschoolers Costly Prosocial Choices Increases Subsequent Sharing Behavior,2013
https://mindmodeling.org/cogsci2013/papers/0377/index.html,"Wonhee Choe, Hyo-Sun Chun, Junhyug Noh, Seong-Deok Lee, Byoung-Tak Zhang",Posters,Estimating Multiple Evoked Emotions from Videos,2013
https://mindmodeling.org/cogsci2013/papers/0378/index.html,"Adam Chuderski, Anna Chuderska",Posters,How working memory capacity constrains the learning of relational concepts,2013
https://mindmodeling.org/cogsci2013/papers/0379/index.html,"Francesca Ciardo, Barbara F.M. Marino, Angela Rossetti, Rossana Actis-Grosso, Paola Ricciardelli",Posters,Face age and social status exert different modulatory effects on gaze following behaviour,2013
https://mindmodeling.org/cogsci2013/papers/0380/index.html,"Alexander Clark, Gianluca Giorgolo, Shalom Lappin",Posters,Towards a Statistical Model of Grammaticality,2013
https://mindmodeling.org/cogsci2013/papers/0381/index.html,"Dav Clark, Michael Ranney, Jacqueline Felipe",Posters,Knowledge Helps: Mechanistic Information and Numeric Evidence as Cognitive Levers to Overcome Stasis and Build Public Consensus on Climate Change,2013
https://mindmodeling.org/cogsci2013/papers/0382/index.html,"Charles Coey, Justin Hassebrock, Heidi Kloos, Michael Richardson",Posters,Fractal Structure of the Nested Actions of Keeping the Beat,2013
https://mindmodeling.org/cogsci2013/papers/0383/index.html,"Lincoln Colling, William Thompson, John Sutton",Posters,Motor experience interacts with effector information during action prediction,2013
https://mindmodeling.org/cogsci2013/papers/0384/index.html,"Nolan Conaway, Kenneth Kurtz",Posters,Models of Human Category Learning: Do they Generalize?,2013
https://mindmodeling.org/cogsci2013/papers/0385/index.html,"Albert Corbett, Ben MacLaren, Angela Wagner, Linda Kauffman, Aaron Mitchell, Ryan Baker",Posters,Enhancing Robust Learning Through Problem Solving in the Genetics Cognitive Tutor,2013
https://mindmodeling.org/cogsci2013/papers/0386/index.html,"Gregory Cox, George Kachergis, Richard Shiffrin",Posters,Similarity and Strategic Effects in Recognition Memory,2013
https://mindmodeling.org/cogsci2013/papers/0387/index.html,Sarah Creel,Posters,Dimensions of specificity in musical memory: Evidence from metrical restoration,2013
https://mindmodeling.org/cogsci2013/papers/0388/index.html,"Nicole Cruz de Echeverría Loebell, Markus Knauff",Posters,Reasoning with differing tasks and response formats,2013
https://mindmodeling.org/cogsci2013/papers/0389/index.html,"Jennifer Culbertson, Colin Wilson",Posters,Artificial grammar learning of shape-based noun classification,2013
https://mindmodeling.org/cogsci2013/papers/0390/index.html,David Danks,Posters,Moving from Levels & Reduction to Dimensions & Constraints,2013
